File Name,MPR Count,Diameter Found,Gene Node Count,DP Computation Time,Diameter Computation Time,Date
TreeLifeData/COG1092.newick,165888.0,81,153,24.87202900000193,4.753083999999944,Sat Jun 24 02:50:04 2017
TreeLifeData/COG1093.newick,4.0,13,47,1.4155510000018694,4.760557000001427,Sat Jun 24 02:50:11 2017
TreeLifeData/COG1094.newick,1.0,0,63,2.7892070000016247,4.7868149999994785,Sat Jun 24 02:50:18 2017
TreeLifeData/COG1095.newick,1.0,0,57,2.153237000002264,4.866931000000477,Sat Jun 24 02:50:25 2017
TreeLifeData/COG1096.newick,40.0,20,31,0.7208590000009281,4.761520000000019,Sat Jun 24 02:50:31 2017
TreeLifeData/COG1097.newick,2.0,12,55,2.1335960000033083,4.774814000000333,Sat Jun 24 02:50:38 2017
TreeLifeData/COG1098.newick,2.0,7,39,0.9989350000032573,4.786723000001075,Sat Jun 24 02:50:43 2017
TreeLifeData/COG1099.newick,6.0,8,21,0.3760359999978391,4.76973899999939,Sat Jun 24 02:50:49 2017
TreeLifeData/COG1100.newick,2.0,2,3,0.026559000001725508,4.817967999999382,Sat Jun 24 02:50:53 2017
TreeLifeData/COG1101.newick,8.0,8,33,1.017612999999983,4.799388000003091,Sat Jun 24 02:50:59 2017
TreeLifeData/COG1102.newick,8.0,17,25,0.47266599999784376,4.825570999997581,Sat Jun 24 02:51:05 2017
TreeLifeData/COG1103.newick,1.0,0,11,0.12818899999911082,4.798052000001917,Sat Jun 24 02:51:10 2017
TreeLifeData/COG1104.newick,187392.0,104,259,92.50188999999955,4.752843999998731,Sat Jun 24 02:52:47 2017
TreeLifeData/COG1105.newick,60.0,35,87,7.838916000000609,4.814132999999856,Sat Jun 24 02:53:00 2017
TreeLifeData/COG1106.newick,12.0,12,27,0.5970860000015819,4.787234999999782,Sat Jun 24 02:53:05 2017
TreeLifeData/COG1107.newick,2.0,9,15,0.19839399999909801,4.82677799999874,Sat Jun 24 02:53:10 2017
TreeLifeData/COG1108.newick,206391214080.0,144,237,95.42440999999963,4.895991000001231,Sat Jun 24 02:54:51 2017
TreeLifeData/COG1109.newick,1.0,0,13,0.17254800000227988,4.789131000001362,Sat Jun 24 02:54:56 2017
TreeLifeData/COG1110.newick,1.0,0,23,0.38663500000257045,4.781938000000082,Sat Jun 24 02:55:02 2017
TreeLifeData/COG1111.newick,80.0,31,63,2.9026859999976296,4.757975000000442,Sat Jun 24 02:55:09 2017
TreeLifeData/COG1112.newick,16.0,14,25,0.6284709999999905,4.835250000000087,Sat Jun 24 02:55:15 2017
TreeLifeData/COG1113.newick,23808.0,66,149,30.62272799999846,4.782705999998143,Sat Jun 24 02:55:50 2017
TreeLifeData/COG1114.newick,8.0,15,83,6.253430000000662,4.8449170000021695,Sat Jun 24 02:56:01 2017
TreeLifeData/COG1115.newick,47085824.0,117,157,12776.597899,4.82009200000175,Sat Jun 24 06:29:42 2017
TreeLifeData/COG1116.newick,201860281958400.0,223,319,217.35129700000107,4.786911000002874,Sat Jun 24 06:33:25 2017
TreeLifeData/COG1117.newick,72576.0,84,183,40.22069999999803,4.76647299999604,Sat Jun 24 06:34:10 2017
TreeLifeData/COG1118.newick,528.0,44,75,6.781940999993822,4.7641939999957685,Sat Jun 24 06:34:22 2017
TreeLifeData/COG1119.newick,32.0,18,55,3.4120830000028946,4.820386999999755,Sat Jun 24 06:34:30 2017
TreeLifeData/COG1120.newick,7567677849600.0,181,279,340.63055400000303,4.858572000004642,Sat Jun 24 06:40:16 2017
TreeLifeData/COG1121.newick,921600.0,79,205,63.53189900000143,4.752932999996119,Sat Jun 24 06:41:25 2017
TreeLifeData/COG1122.newick,152882380800.0,129,261,89.59536300000036,4.950935000000754,Sat Jun 24 06:43:00 2017
TreeLifeData/COG1123.newick,23520.0,85,195,45.97260400000232,4.885102000000188,Sat Jun 24 06:43:51 2017
TreeLifeData/COG1124.newick,64.0,30,49,2.9317559999981313,4.774983000002976,Sat Jun 24 06:43:59 2017
TreeLifeData/COG1125.newick,10368.0,58,81,7.480746000001091,4.7988229999973555,Sat Jun 24 06:44:11 2017
TreeLifeData/COG1126.newick,98842705920.0,177,367,277.62771200000134,4.738173999998253,Sat Jun 24 06:48:54 2017
TreeLifeData/COG1127.newick,144.0,25,141,17.933258999997634,4.9968080000035116,Sat Jun 24 06:49:17 2017
TreeLifeData/COG1129.newick,212336640.0,101,297,155.94084800000564,4.803593999997247,Sat Jun 24 06:51:59 2017
TreeLifeData/COG1131.newick,256.0,41,55,1.9840509999994538,4.77483100000245,Sat Jun 24 06:52:05 2017
TreeLifeData/COG1132.newick,4.0,8,17,0.2991790000014589,4.780182000002242,Sat Jun 24 06:52:11 2017
TreeLifeData/COG1133.newick,4.0,4,19,0.39042699999845354,4.811304999995627,Sat Jun 24 06:52:16 2017
TreeLifeData/COG1134.newick,20207232.0,101,109,26.395099999994272,4.782530999997107,Sat Jun 24 06:52:47 2017
TreeLifeData/COG1135.newick,576.0,30,107,9.8257420000009,4.796395999997912,Sat Jun 24 06:53:02 2017
TreeLifeData/COG1136.newick,3.594971700736819e+23,326,725,1459.8822379999983,5.069769000001543,Sat Jun 24 07:17:32 2017
TreeLifeData/COG1137.newick,1476.0,38,111,12.72557599999709,4.788389000001189,Sat Jun 24 07:17:50 2017
TreeLifeData/COG1138.newick,4.0,6,73,5.136831999996502,4.844700999994529,Sat Jun 24 07:18:00 2017
TreeLifeData/COG1139.newick,4104.0,47,63,5.699885999994876,4.804025999997975,Sat Jun 24 07:18:11 2017
TreeLifeData/COG1140.newick,144.0,24,39,1.7344779999984894,4.76966099999845,Sat Jun 24 07:18:17 2017
TreeLifeData/COG1141.newick,512.0,46,55,2.852484999995795,4.938195999995514,Sat Jun 24 07:18:25 2017
TreeLifeData/COG1142.newick,116.0,29,77,6.668268000001262,4.841355000004114,Sat Jun 24 07:18:37 2017
TreeLifeData/COG1143.newick,19968.0,83,165,38.83728599999449,4.755092999999761,Sat Jun 24 07:19:20 2017
TreeLifeData/COG1144.newick,72.0,20,43,1.4867860000013025,4.779566999997769,Sat Jun 24 07:19:27 2017
TreeLifeData/COG1145.newick,4.0,4,7,0.07995300000038696,4.820213999999396,Sat Jun 24 07:19:32 2017
TreeLifeData/COG1146.newick,424673280.0,112,257,134.36461100000452,4.7787329999991925,Sat Jun 24 07:21:51 2017
TreeLifeData/COG1148.newick,4.0,6,19,0.2882000000026892,4.779653000005055,Sat Jun 24 07:21:56 2017
TreeLifeData/COG1149.newick,24.0,16,31,0.8658829999985755,4.804545999999391,Sat Jun 24 07:22:02 2017
TreeLifeData/COG1150.newick,4.0,8,23,0.4458379999996396,4.808812999996007,Sat Jun 24 07:22:07 2017
TreeLifeData/COG1151.newick,1152.0,32,61,7.541074000000663,4.781452000002901,Sat Jun 24 07:22:20 2017
TreeLifeData/COG1152.newick,1.0,0,15,0.1996900000012829,4.767134999994596,Sat Jun 24 07:22:25 2017
TreeLifeData/COG1153.newick,5.0,13,15,0.1983920000056969,4.792918999999529,Sat Jun 24 07:22:30 2017
TreeLifeData/COG1154.newick,1152.0,40,145,22.498998000002757,4.9221529999995255,Sat Jun 24 07:22:57 2017
TreeLifeData/COG1155.newick,12.0,16,67,3.355472999995982,4.782880999999179,Sat Jun 24 07:23:06 2017
TreeLifeData/COG1156.newick,24.0,25,85,5.823350999999093,4.916840999998385,Sat Jun 24 07:23:16 2017
TreeLifeData/COG1157.newick,576.0,51,127,16.501357000001008,4.797870999995212,Sat Jun 24 07:23:38 2017
